-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
2358,219.083,0.362892,0.585353,2.01893
2368.5,215.083,0.382128,0.569846,2.02058
2374.5,218.497,0.365595,0.581451,2.02007
2367.5,212.841,0.508016,0.558127,2.01994
2386.25,215.205,0.406689,0.56543,2.02017
2363,216.497,0.3721,0.583993,2.01929
2352.75,215.205,0.404104,0.591466,2.01851
2375.75,216.619,0.383254,0.57422,2.02003
2371,209.841,0.40581,0.584685,2.01901
2351,208.426,0.399626,0.602509,2.02392
2281.25,211.205,0.371632,0.566763,2.02387
2288.75,211.134,0.388087,0.564636,2.0237
2272.5,208.912,0.36252,0.590767,2.02486
2253.75,221.79,0.323087,0.554394,2.02511
2271,214.74,0.396165,0.582287,2.02479
2279.75,209.548,0.381017,0.621729,2.0249
2269.5,223.397,0.375083,0.548947,2.02523
2269,199.012,0.419014,0.519069,2.02078
2263,209.598,0.347429,0.514909,2.02101
2276.25,210.477,0.331183,0.588064,2.02172
2264.75,205.134,0.373628,0.660493,2.0216
