-area:,-length:,-roundIndex:,-eccIndex:,-entropy:
1325.5,147.213,0.768592,0.16124,2.11107
1328.5,148.385,0.758216,0.191909,2.11095
1331.5,147.213,0.772071,0.214048,2.11069
1335.5,148.385,0.762211,0.247091,2.11058
1332,148.627,0.757733,0.196512,2.11096
1330.5,147.213,0.771492,0.201617,2.11204
1330.5,149.213,0.750949,0.212844,2.11234
1337,149.456,0.752169,0.185674,2.11015
1339,149.456,0.753294,0.177433,2.11193
1326.5,147.213,0.769172,0.199775,2.11044
1327.5,151.213,0.729567,0.188462,2.11045
1319.5,148.385,0.753079,0.176802,2.11129
