
[2022-12-09 16:24:31.000]# RECV ASCII>
113.2893 0 0.1401 1.1189

[2022-12-09 16:24:31.811]# RECV ASCII>
518.8698 0 0.5611 2.3155

[2022-12-09 16:24:32.616]# RECV ASCII>
186.7451 0 1.1766 1.3197

[2022-12-09 16:24:33.422]# RECV ASCII>
188.2450 0 0.0886 1.2409

[2022-12-09 16:24:34.233]# RECV ASCII>
108.9848 0 0.0983 1.0375

[2022-12-09 16:24:35.041]# RECV ASCII>
183.2913 0 0.7068 1.1589

[2022-12-09 16:24:35.840]# RECV ASCII>
32.9719 0 0.1908 0.6175

[2022-12-09 16:24:36.644]# RECV ASCII>
19.1534 0 0.1295 0.5015

[2022-12-09 16:24:37.460]# RECV ASCII>
590.0902 0 0.2871 2.1453

[2022-12-09 16:24:38.265]# RECV ASCII>
103.8323 0 0.3145 0.6997

[2022-12-09 16:24:39.064]# RECV ASCII>
113.4061 0 0.0780 1.1414

[2022-12-09 16:24:39.882]# RECV ASCII>
406.3087 0 0.2396 1.7462

[2022-12-09 16:24:40.687]# RECV ASCII>
59.7808 0 0.0801 0.8431

[2022-12-09 16:24:41.492]# RECV ASCII>
228.6895 0 0.6137 1.3921

[2022-12-09 16:24:42.298]# RECV ASCII>
139.4329 0 0.1205 1.4974

[2022-12-09 16:24:43.102]# RECV ASCII>
174.8954 0 0.2131 1.3037

[2022-12-09 16:24:43.914]# RECV ASCII>
72.1019 0 0.0607 0.7177

[2022-12-09 16:24:44.718]# RECV ASCII>
159.5325 0 0.3263 1.3123

[2022-12-09 16:24:45.524]# RECV ASCII>
130.4393 0 0.2698 1.0111

[2022-12-09 16:24:46.328]# RECV ASCII>
245.7929 0 0.4205 1.5710

[2022-12-09 16:24:47.134]# RECV ASCII>
143.9094 0 0.2036 1.2772

[2022-12-09 16:24:47.944]# RECV ASCII>
260.9403 0 0.1186 1.5485

[2022-12-09 16:24:48.754]# RECV ASCII>
214.6572 0 0.1176 1.4117

[2022-12-09 16:24:49.559]# RECV ASCII>
192.4535 0 0.1737 1.3260

[2022-12-09 16:24:50.365]# RECV ASCII>
148.9819 0 0.1035 1.2734

[2022-12-09 16:24:51.169]# RECV ASCII>
212.9615 0 0.0846 1.3522

[2022-12-09 16:24:51.975]# RECV ASCII>
217.1855 0 0.2819 1.5864

[2022-12-09 16:24:52.780]# RECV ASCII>
94.5062 0 0.1851 0.8687

[2022-12-09 16:24:53.601]# RECV ASCII>
64.7215 0 0.0529 0.8186

[2022-12-09 16:24:54.397]# RECV ASCII>
50.0423 0 0.2825 0.7997

[2022-12-09 16:24:55.202]# RECV ASCII>
149.0509 0 0.1509 1.2956

[2022-12-09 16:24:56.008]# RECV ASCII>
266.6397 0 0.1531 1.7696

[2022-12-09 16:24:56.814]# RECV ASCII>
1059.9626 0 0.5384 3.3359

[2022-12-09 16:24:57.631]# RECV ASCII>
838.8044 0 0.4409 2.6050

[2022-12-09 16:24:58.436]# RECV ASCII>
317.7944 0 0.2037 1.5332

[2022-12-09 16:24:59.240]# RECV ASCII>
78.8867 0 0.1489 0.9263

[2022-12-09 16:25:00.044]# RECV ASCII>
136.3823 0 0.6670 1.2004
