
[2022-12-09 16:44:24.568]# RECV ASCII>
222.3172 0 0.2893 1.7309

[2022-12-09 16:44:25.373]# RECV ASCII>
458.9398 0 0.4068 2.4205

[2022-12-09 16:44:26.178]# RECV ASCII>
572.5903 0 0.4848 1.8212

[2022-12-09 16:44:26.995]# RECV ASCII>
565.2984 0 0.8282 2.4753

[2022-12-09 16:44:27.800]# RECV ASCII>
1023.7501 0 1.0743 3.1807

[2022-12-09 16:44:28.605]# RECV ASCII>
411.3994 0 0.2645 2.2970

[2022-12-09 16:44:29.414]# RECV ASCII>
1271.1919 1 0.5519 3.3244

[2022-12-09 16:44:30.218]# RECV ASCII>
309.2929 0 0.2659 1.9194

[2022-12-09 16:44:31.026]# RECV ASCII>
738.1841 0 0.4696 2.6232

[2022-12-09 16:44:31.832]# RECV ASCII>
96.0603 0 0.0725 1.1231

[2022-12-09 16:44:32.632]# RECV ASCII>
591.0977 0 1.0004 2.1058

[2022-12-09 16:44:33.450]# RECV ASCII>
185.4709 0 0.1789 1.2846

[2022-12-09 16:44:34.246]# RECV ASCII>
333.5999 0 0.4794 2.0047

[2022-12-09 16:44:35.054]# RECV ASCII>
321.8229 0 0.5810 1.8300

[2022-12-09 16:44:35.860]# RECV ASCII>
277.4849 0 0.3642 1.4596

[2022-12-09 16:44:36.676]# RECV ASCII>
876.3423 0 0.4748 2.4065

[2022-12-09 16:44:37.482]# RECV ASCII>
556.2948 0 0.6670 1.9906

[2022-12-09 16:44:38.290]# RECV ASCII>
942.4788 0 0.5466 3.1981

[2022-12-09 16:44:39.091]# RECV ASCII>
433.0587 0 0.2237 2.2070
